F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60
0.7001894827955379,0.42042141949970435,1.0529498032995033,0.3195006890928021,0.7778100547730418,2.6005182797418827,1.522475436126351,2.506910850115038,1.3246323603937027,0.5873916608352437,1.926255670494174,2.8910757076947267,2.9687473302747387,2.9448758964318653,2.076451481945763,2.431821622370764,2.2138206531156364,1.6621612367360579,1.153552075161688,0.8315316244350551,-0.3413713883276979,-0.8588020131871589,-1.0103298821694817,-1.1792946024470068,-1.4308161735216913,-1.6026970077469682,-1.5265840589203945,-1.7581217721644922,-0.8308298348047127,-1.720469895684917,-0.6001882979182875,-0.682111565027578,-1.0579160371766863,-0.728165136992851,-1.0101528936692017,0.13582718045491574,0.08858377576248364,-1.0966907842326714,-0.709439144344586,-0.6402963390541527,-0.7222547855825118,-1.3036883180293295,-0.7646794596954155,-0.3793442567784117,-0.8894956277324269,-1.048597045600205,-0.799784437382589,-0.2729466281328099,-0.30868795085796413,-1.0459451480394468,-0.29456880801636387,-0.5280568398325561,-0.25934294546057285,-0.8387800947335545,0.014043894512108593,1.9137861548156216,1.084838204644033,-0.4709383025668189,-0.4426884583088775,-0.4224608325982107
-0.13089402309720247,0.5994273739115679,1.7191299410349705,1.1673511869463435,0.40146634573814666,2.087862401039935,1.967839284683338,2.8475505678344892,3.2403355874239526,3.0588313995708862,2.9933637433900593,3.254126865844429,1.9930156769190104,1.4315363201996796,1.5951699439120588,1.3505494070802038,0.9841834065034267,1.1558730931541523,1.504343224409648,1.1365715240175713,0.729963401461125,0.19103965848919727,-0.8757845627635453,-1.2906030095894991,-0.5811726695937347,-1.9344944969484255,-0.7942600455108914,0.6742142189939407,-0.1594065084272135,1.2232971866768199,1.6238968392574629,0.3034509247986753,-1.1170225388378514,-0.5681243180576582,0.12778034210103908,-0.2987081097483029,1.0431088824615105,1.589734919993098,1.0693730358857765,0.8985257952178697,1.0234467408342072,-0.11597725344727294,-0.2408284045379642,0.06904660614706636,0.09363363517815525,-1.0687569627944133,0.14104756770452515,-0.26973868195688433,-1.0849509146261438,-0.7160213711952003,-1.0613496144493366,1.012808894533592,0.8321984349714501,-0.1942933200010675,1.227681807641033,2.8426959413254744,4.150048804271101,1.3065607132256536,0.252998329722076,0.2540532378969446
-0.8357920752156526,-0.6475463085168369,0.48045124743308604,-0.7220212422805841,-0.9832624209979025,-1.1471146289208762,-0.19096075214016578,-0.08312562426906993,-0.9960713719529823,-0.6088982548441403,-1.1182074321776925,-0.36780870404275934,-1.8105637136167751,-0.43738001556707745,-0.7257308740169729,-0.7147536702754231,-1.317260449698258,-0.8608604795417231,-0.3829519199973325,-0.6327360583299578,-1.2998320203219706,-1.0003449126831891,-0.3700383174965888,-0.7892967247898542,-1.4757276513842936,-0.7030072466848221,-0.7185444999332553,-1.8623165327985771,-1.8019585517536936,-1.0256028893488363,0.5636428746258394,1.3815566989413122,0.9458912650411823,-0.225428216642082,0.019276113536480784,-0.3105347945562921,0.7468336630213914,2.559846185003913,3.3247156643985027,3.388406061948301,1.888957689350266,1.3176919407762777,0.5370328463208336,0.8088160432968446,1.5346767963840018,1.5281390372595418,1.6443084853681658,1.064766927228212,0.4480988812027699,0.6623268520652079,0.6722417740078191,-0.14284040624101907,-1.0106636358878094,0.55989333128163,-0.11296472430370907,-0.15435261514970933,-0.4825990338016264,-0.5482208684708394,-0.6368336084570505,1.0300546717002113
2.0447172488733223,0.8542833090064245,0.11092945228294396,-0.31531123188891064,-0.2899976938283591,-0.671681289266594,-0.011195707813527482,1.3158464578132305,1.5169652363494155,1.7680583873173226,1.3485844451667897,1.0329398588970373,1.079021226357426,0.7075527118689808,0.6418904711163658,0.6599636905894157,1.1917155181655308,0.6361910833399209,-1.1690341859364077,-0.3802498493122195,-0.7540796491297643,-0.7649614168361996,-0.30036306280422903,-0.5578924046778309,-1.4671536419741604,-1.9884590186991067,-0.01064485606492493,1.293055165755894,0.3509251705181142,-0.4968503992237326,0.018920922104174627,0.4979327507224456,-0.6233379061105767,-1.3196203374055202,-0.759309784622105,0.13544567449336772,0.4103855324707481,-0.0784982028802128,-0.2122774939718566,-0.38279972873580786,-0.5431633070903829,-0.2007290908900044,-0.44374873084895494,-0.9734244068160401,-0.8426485286272918,-0.8059313756699188,-0.9987623553288855,-1.3267569469244065,-0.8067204616626384,-1.1559197403208623,-0.03619701454438402,-1.079853352815028,-0.7554981183842195,-0.05716847431330418,0.2398369946291177,-1.170895400386906,-0.09944770884824301,-0.48639481574762305,0.44714347987024905,0.5724128004829003
-0.026464682042617312,0.208041473587324,-0.41993284497500644,-0.7887302916040861,-0.6609393400541408,-0.09473193402776724,-0.024151747044276112,0.5711375576955322,0.2807816856032259,0.7116332130233389,0.47076550746303636,1.2459108138746187,2.5600044703962666,3.1898695056644475,3.3155682133706104,2.6658893044710683,2.0271555727906727,1.7199462024812338,0.8473365968126401,-0.19516946080147934,-1.5585504507307848,-0.8849991796684683,-0.2362938630871165,-1.6153222725315062,-1.9236175715231538,-0.5141314205574359,-0.6644038141169881,-1.3434519353090049,-1.252082411552406,-0.3411747733757404,0.2434951410781024,0.17802423996378056,-0.42082546599281345,-0.7903549117421244,-0.9708735851207416,-0.3700497245577865,0.07686667668858053,0.3650755096441686,0.40464576853519413,0.10196562895046776,-0.1156924994108096,-0.0786390313571183,-1.2525517335920529,-0.6737422980931195,-0.5127393799995797,-0.3870530961902555,-0.6928194294692618,-0.6707319539475983,-0.7121221076550467,-0.8993123583308928,-0.469594861658673,-0.93409578334796,-1.32253260172553,-0.9759049404213177,-1.129033674830251,0.1260729807777932,-0.36068724858918616,-0.8109815925445092,-0.45886722082122516,-0.06430632468901087
0.10842321681955516,1.734143084929143,2.296833029227446,1.8667202524346713,1.6619476678645893,1.123460252986764,-0.7853190518507627,0.06370184026517665,0.26214149498196754,1.064270912048232,-0.43571074951283256,-1.3211753280028045,-1.5770977398320227,0.473556322003447,1.0772426034900013,0.7090146386766122,0.37372788974963345,-0.10276765079209699,-1.1721351021728537,-0.5337218587151584,0.6326045918170285,1.3632651079065965,1.1652198807247192,-0.4909399793289638,-0.606894697824134,-0.07398329002843866,-0.5325122185946541,-0.6351806676789303,-1.7657441503929727,-1.6655522550796487,0.3522512093862303,0.9038078656937908,-0.5826416262782992,-0.9316953088995636,-0.3634054667772296,0.5100845287335437,1.058592191952025,0.4239986914353989,1.1217058411881695,1.690047984326869,1.240705255726298,-0.2404379937477878,-0.36459541207516416,-0.2880053772935921,-0.4388397307069723,-0.7544115872847196,-0.11658858038778973,0.21626516369586127,-0.036022106953728934,-0.3274444784675319,0.2888513707913328,0.6900599907136558,1.9946191258211365,0.2993561244748801,-0.3246457556634053,0.9848763683057696,0.24887167747301464,0.9819739364287672,-0.7015486585064415,0.7514900544375002
0.9873701706956473,0.4962714001826974,1.0503475371364739,-0.47670409315544776,0.7327928646970974,-0.2097834183569174,-0.3059456003130605,-0.8618984961587131,-0.2614784051970218,0.5620969735634159,0.33049547102583865,0.41403768772057614,-0.055665983617708546,0.5034931969470793,1.1783850180818556,0.25120578986278136,-0.5872937534681161,-1.2749222870667587,0.6310476893205273,1.4347565943959861,0.6748839155270148,-0.3504987829527964,0.1317036027880483,1.02176638089701,0.3505363529740677,0.5137240796625789,0.7534308377481029,-0.3559218355341365,-1.436900735738153,-2.1402948341962653,-1.7630778594813918,-1.7733706993776195,-1.5394886818586397,-0.004067410017046192,-0.09233934738835145,-1.0590494911135486,-0.714874446448008,0.2575996260569647,0.5223945804655775,-0.3178658009163991,-1.029352632308359,-0.34771129848299354,-0.420722310842034,-0.5235238103453583,0.11672727558209513,0.5619563391371099,-0.11543841901237757,-1.0556854950586838,-0.6536937125327106,-0.1881433282444056,-0.902992708772962,-0.5592906047183565,0.1801087791289429,-0.8799175484398835,0.3950697509595616,0.2662857787415445,0.1269598922605746,-0.5018513289284271,-0.5074035083582685,-0.2433835786436108
-0.30059170231090343,-0.028610466143614177,0.11873625077203151,-0.1410069417210505,-0.187358500455206,-0.7698134376649868,-0.7496899439662036,-1.4668276500398083,-0.923205172251699,-0.4429948647965641,-0.9108189374452764,-0.6093663643864589,0.7788506886341727,0.3794690007520315,-0.7335486451931549,-1.1428737873522665,-1.4477742456978262,-0.281097412628203,0.9120682232484512,1.6339274651596019,1.4390148119368558,1.0328680082542607,0.09286165045954912,-1.0236302135108903,-1.3801886893856672,0.1536795361072499,1.0542576559302166,0.17644167831288782,-0.6505903429749192,-1.9174472181864577,-0.9678873860076739,-0.1423540336594343,-0.48332332430666874,-0.3089277743474,-0.19267659100719015,-0.625658718794974,-0.48555407885876356,-0.30994846095616513,-0.7899511525021129,-0.18016109192006674,-0.20318309054302977,-0.6179689059926831,-0.2465850095396944,-0.7786687794847718,-0.6493217675314525,-0.2511603210292953,0.26871548037527043,0.40393001498751546,0.7152001160477353,1.725414577452225,-0.827981542926258,0.10702971284538348,0.29351567579720506,0.49133090843774857,-0.4939905807511623,-0.5749910090409631,-0.2213594940606832,0.20914827738856173,-0.3294371207224432,-0.8602052311538997
-0.5573138324034252,-0.6414783100621975,-0.23777421356296455,-1.012528392560351,-1.0156747978525824,-0.6344587502189276,-0.2589799581015964,-0.7632304399916994,-0.6876609453103415,-1.3625311432665383,-1.1785386306453043,-1.0367376096099274,-1.0427516053033947,-1.2750015573572782,-1.4737938534378883,-1.1441646017756137,-0.5079990343869831,-0.49616463613011597,-0.7015710632921649,-0.49563947424792787,-0.009342937907990236,0.5488069320772294,1.0903390035553442,1.2498230797415897,1.0013444958194126,0.22914554699296846,0.5161073803730388,0.8319828039216647,0.3704892724026416,0.48894394288075277,0.3607257082154352,0.251777009698157,-0.5167524113117541,-1.613173469963279,-1.4231689894955843,-1.036922145343762,-0.8492026179738247,-0.948675751573101,-1.2851000026709043,-1.4900351531046911,-1.3411479604372785,-0.8070306972110842,-0.6236426371530247,-0.5635317492932546,-1.0537903837490277,-0.6864651997042395,-0.41218005386870454,-0.6402564652763041,-1.1906784867522757,-0.04151053853585142,-0.35291082589713363,-0.46558931006095555,1.6402225737328175,0.9575553837761432,-0.12707679306102232,-0.24198561387705395,-0.7960864814907583,-0.6873294870980764,-0.37797340825948644,-0.5020507232446997
-1.1012166503960565,-0.9752182250673667,-0.7452161153536526,-0.440121711268366,-0.7941902226789361,-1.289237050739238,-1.327853194638365,-1.2624438194081373,-1.2290737547187138,-1.2129949038066155,-1.4115678847264552,-1.079617667659105,-0.9306311680450637,-1.0892707413804574,-1.263691253077997,-1.241405955001108,-1.133630573931424,-1.186905451825762,-1.482614340347015,-1.7253196686948007,-1.6466000514846093,-0.9905698505632975,-0.8401460704209017,-0.4290089858812613,-0.04101007675534619,0.20005529698674201,0.25761613606229145,0.6834947239896896,1.3740860733301994,1.5441795991390073,1.148383293840971,1.3200177636852402,1.738984242248786,0.8870294323693947,0.434625633633069,0.2567645702656447,0.1354521720580956,0.42305592052673907,0.592339387552429,0.35554381259005535,-0.5472736033180712,-1.346360571846649,-1.2021814398269133,-0.6503414281424631,-0.2877413406354801,-0.6849718725046684,-0.9470050934353402,-0.606573030429084,-0.8122850707219086,-0.9579654742143143,-0.8196469689432909,-0.7571044489950917,0.1801087791289429,-0.7839301564584492,-0.5222147182657885,0.19617937975966868,-0.6219267883301295,-1.1819379088838078,-0.4265096957965297,-0.5816406138911886
